2.143	0.01	1
6.442	0.01	1
9.174	0.01	1
13.473	0.01	1
15.888	0.01	1
21.103	0.01	1
24.135	0.01	1
28.117	0.01	1
33.015	0.01	1
38.23	0.01	1
43.029	0.01	1
46.994	0.01	1
51.592	0.01	1
54.624	0.01	1
59.223	0.01	1
61.622	0.01	1
64.021	0.01	1
67.07	0.01	1
71.035	0.01	1
73.751	0.01	1
78.033	0.01	1
81.365	0.01	1
86.28	0.01	1
90.578	0.01	1
95.176	0.01	1
98.209	0.01	1
101.241	0.01	1
104.773	0.01	1
107.172	0.01	1
110.521	0.01	1
115.136	0.01	1
117.552	0.01	1
120.584	0.01	1
122.983	0.01	1
126.348	0.01	1
129.681	0.01	1
132.413	0.01	1
135.445	0.01	1
139.094	0.01	1
143.376	0.01	1
148.607	0.01	1
151.323	0.01	1
153.739	0.01	1
158.97	0.01	1
161.336	0.01	1
165.301	0.01	1
167.7	0.01	1
170.716	0.01	1
175.947	0.01	1
179.912	0.01	1
182.961	0.01	1
187.576	0.01	1
190.925	0.01	1
194.274	0.01	1
196.99	0.01	1
201.905	0.01	1
206.52	0.01	1
208.935	0.01	1
212.284	0.01	1
215	0.01	1
219.898	0.01	1
224.813	0.01	1
228.462	0.01	1
231.794	0.01	1
234.826	0.01	1
237.542	0.01	1
242.44	0.01	1
245.156	0.01	1
248.521	0.01	1
251.237	0.01	1
255.202	0.01	1
257.601	0.01	1
260.65	0.01	1
263.999	0.01	1
267.648	0.01	1
270.696	0.01	1
275.911	0.01	1
280.193	0.01	1
282.925	0.01	1
285.958	0.01	1
290.856	0.01	1
294.221	0.01	1
296.62	0.01	1
301.519	0.01	1
304.568	0.01	1
307.283	0.01	1
310.649	0.01	1
313.681	0.01	1
317.663	0.01	1
321.645	0.01	1
324.06	0.01	1
327.709	0.01	1
331.358	0.01	1
336.573	0.01	1
339.305	0.01	1
343.287	0.01	1
347.252	0.01	1
350.917	0.01	1
355.216	0.01	1
358.881	0.01	1
362.247	0.01	1
366.229	0.01	1
369.894	0.01	1
372.926	0.01	1
378.141	0.01	1
382.739	0.01	1
387.038	0.01	1
390.07	0.01	1
395.301	0.01	1
397.701	0.01	1
400.116	0.01	1
402.849	0.01	1
405.898	0.01	1
409.88	0.01	1
413.845	0.01	1
419.076	0.01	1
422.942	0.01	1
427.223	0.01	1
432.438	0.01	1
436.737	0.01	1
439.452	0.01	1
444.334	0.01	1
449.232	0.01	1
452.881	0.01	1
457.179	0.01	1
462.394	0.01	1
467.625	0.01	1
471.274	0.01	1
473.673	0.01	1
477.039	0.01	1
481.32	0.01	1
483.736	0.01	1
486.135	0.01	1
488.535	0.01	1
492.516	0.01	1
497.731	0.01	1
501.713	0.01	1
506.311	0.01	1
508.727	0.01	1
512.692	0.01	1
517.591	0.01	1
520.306	0.01	1
523.022	0.01	1
525.738	0.01	1
530.636	0.01	1
534.301	0.01	1
538.6	0.01	1
543.515	0.01	1
547.813	0.01	1
550.862	0.01	1
554.511	0.01	1
558.476	0.01	1
563.374	0.01	1
567.356	0.01	1
571.005	0.01	1
575.62	0.01	1
578.252	0.01	1
582.217	0.01	1
586.832	0.01	1
592.064	0.01	1
594.463	0.01	1
598.428	0.01	1
602.71	0.01	1
607.325	0.01	1
611.94	0.01	1
616.238	0.01	1
620.22	0.01	1
623.253	0.01	1
627.551	0.01	1
632.149	0.01	1
635.515	0.01	1
638.564	0.01	1
642.546	0.01	1
645.578	0.01	1
647.994	0.01	1
652.609	0.01	1
655.974	0.01	1
660.173	0.01	1
663.222	0.01	1
665.937	0.01	1
668.353	0.01	1
671.719	0.01	1
675.684	0.01	1
679.349	0.01	1
682.714	0.01	1
686.363	0.01	1
689.079	0.01	1
692.128	0.01	1
695.693	0.01	1
699.358	0.01	1
704.257	0.01	1
708.855	0.01	1
713.77	0.01	1
718.368	0.01	1
721.734	0.01	1
725.716	0.01	1
729.381	0.01	1
732.097	0.01	1
734.829	0.01	1
737.245	0.01	1

