2.136	0.01	1
6.734	0.01	1
10.716	0.01	1
14.348	0.01	1
18.63	0.01	1
22.595	0.01	1
24.995	0.01	1
29.61	0.01	1
32.009	0.01	1
35.657	0.01	1
40.872	0.01	1
44.521	0.01	1
48.17	0.01	1
51.518	0.01	1
54.251	0.01	1
58.549	0.01	1
60.948	0.01	1
64.297	0.01	1
67.663	0.01	1
71.311	0.01	1
76.526	0.01	1
81.757	0.01	1
86.989	0.01	1
91.904	0.01	1
95.569	0.01	1
98.601	0.01	1
103.183	0.01	1
107.148	0.01	1
111.763	0.01	1
114.479	0.01	1
117.211	0.01	1
122.126	0.01	1
127.341	0.01	1
132.572	0.01	1
136.554	0.01	1
138.954	0.01	1
144.168	0.01	1
146.884	0.01	1
149.616	0.01	1
154.531	0.01	1
159.146	0.01	1
161.562	0.01	1
166.177	0.01	1
170.159	0.01	1
173.191	0.01	1
176.557	0.01	1
181.788	0.01	1
184.837	0.01	1
187.569	0.01	1
192.801	0.01	1
195.533	0.01	1
197.949	0.01	1
200.365	0.01	1
202.764	0.01	1
205.18	0.01	1
207.895	0.01	1
212.81	0.01	1
215.226	0.01	1
218.575	0.01	1
223.173	0.01	1
226.222	0.01	1
228.621	0.01	1
232.287	0.01	1
237.518	0.01	1
241.483	0.01	1
244.216	0.01	1
247.564	0.01	1
249.964	0.01	1
254.245	0.01	1
257.294	0.01	1
262.192	0.01	1
266.807	0.01	1
272.022	0.01	1
274.755	0.01	1
277.47	0.01	1
280.819	0.01	1
283.218	0.01	1
286.25	0.01	1
290.216	0.01	1
294.198	0.01	1
297.546	0.01	1
302.145	0.01	1
306.127	0.01	1
308.842	0.01	1
311.241	0.01	1
315.223	0.01	1
319.205	0.01	1
323.187	0.01	1
328.419	0.01	1
331.151	0.01	1
335.766	0.01	1
339.731	0.01	1
344.03	0.01	1
346.745	0.01	1
349.461	0.01	1
354.692	0.01	1
359.307	0.01	1
364.222	0.01	1
366.638	0.01	1
370.287	0.01	1
373.336	0.01	1
377.934	0.01	1
380.666	0.01	1
385.898	0.01	1
388.614	0.01	1
391.646	0.01	1
394.995	0.01	1
397.41	0.01	1
399.826	0.01	1
404.741	0.01	1
407.14	0.01	1
411.755	0.01	1
414.154	0.01	1
416.887	0.01	1
421.502	0.01	1
424.867	0.01	1
429.466	0.01	1
431.881	0.01	1
434.297	0.01	1
438.596	0.01	1
441.311	0.01	1
444.677	0.01	1
449.891	0.01	1
452.94	0.01	1
458.155	0.01	1
461.187	0.01	1
465.802	0.01	1
469.468	0.01	1
472.5	0.01	1
475.532	0.01	1
478.881	0.01	1
482.846	0.01	1
487.145	0.01	1
490.494	0.01	1
493.859	0.01	1
498.774	0.01	1
503.056	0.01	1
508.287	0.01	1
511.636	0.01	1
514.368	0.01	1
518.65	0.01	1
522.932	0.01	1
525.648	0.01	1
528.68	0.01	1
532.029	0.01	1
534.761	0.01	1
537.177	0.01	1
541.742	0.01	1
546.04	0.01	1
550.339	0.01	1
553.071	0.01	1
558.302	0.01	1
561.668	0.01	1
565.966	0.01	1
571.198	0.01	1
573.597	0.01	1
576.329	0.01	1
580.294	0.01	1
583.643	0.01	1
586.059	0.01	1
588.775	0.01	1
592.74	0.01	1
596.405	0.01	1
598.821	0.01	1
603.103	0.01	1
608.001	0.01	1
610.4	0.01	1
613.749	0.01	1
618.048	0.01	1
622.346	0.01	1
626.961	0.01	1
631.576	0.01	1
635.225	0.01	1
640.439	0.01	1
643.172	0.01	1
647.454	0.01	1
649.869	0.01	1
652.918	0.01	1
655.634	0.01	1
660.549	0.01	1
665.764	0.01	1
668.479	0.01	1
672.145	0.01	1
674.561	0.01	1
679.159	0.01	1
684.057	0.01	1
687.089	0.01	1
691.688	0.01	1
695.969	0.01	1
701.201	0.01	1
703.617	0.01	1
706.016	0.01	1
709.665	0.01	1
714.596	0.01	1
719.811	0.01	1
722.227	0.01	1
726.525	0.01	1
729.557	0.01	1
732.923	0.01	1
738.154	0.01	1

